Date,Latitude,Longitude,Pieces_KM2
1992-04-06,25.18,-75.02,12342
1992-04-06,25.18,-75.02,2160
1992-04-08,24.45,-76.27,1408
1992-04-08,24.45,-76.27,0
1992-04-11,25.28,-75.92,415
1992-04-11,25.28,-75.92,450
1992-04-21,26.12,-78.53,0
1992-04-21,26.32,-78.17,2160
1992-04-22,25.92,-77.53,1080
1992-04-22,25.92,-77.53,2160
1992-04-22,25.93,-76.72,4860
1992-04-22,25.93,-76.72,3240
1992-04-23,25.78,-76.62,2700
1992-04-23,25.78,-76.62,3780
1992-04-23,26.44,-79.02,2700
1992-04-23,26.44,-79.02,9179
1992-04-24,24.82,-75.98,0
1992-04-24,26.36,-78.57,0
1992-04-25,24.13,-76.12,4320
1992-04-25,25.62,-76.55,3240
1992-04-25,25.62,-76.55,8099
1992-04-25,25.67,-77.37,540
1992-04-25,25.67,-77.37,3780
1992-04-26,23.92,-75.32,2700
1992-04-26,23.92,-75.32,0
1992-04-26,24.13,-76.12,2160
1992-04-27,24.22,-74.98,0
1992-04-27,24.53,-76.09,1620
1992-04-27,24.53,-76.09,3780
1992-04-28,24.28,-75.02,3240
1992-04-28,24.28,-75.02,5940
1992-04-28,24.33,-75.4,1080
1992-04-28,24.33,-75.4,6479
1992-04-29,24.79,-76.07,4320
1992-04-29,24.79,-76.07,1080
1992-04-30,25.38,-74.65,2700
1992-04-30,26.85,-71.67,4860
1992-04-30,26.85,-71.67,10799
1992-05-01,25.87,-73.68,2700
1992-05-01,25.55,-74.22,5400
1992-05-01,25.55,-74.22,5940
1992-05-01,27.15,-71.18,6479
1992-05-01,27.15,-71.18,10259
1992-05-01,27.68,-70.83,48056
1992-05-01,27.68,-70.83,47516
1992-05-01,28.42,-70.18,5940
1992-05-01,28.42,-70.18,8639
1992-05-02,25.95,-72.9,2160
1992-05-02,25.95,-72.9,0
1992-05-02,25.95,-72.13,7201
1992-05-02,25.95,-72.13,6479
1992-05-02,28.9,-69.57,5940
1992-05-02,28.9,-69.57,0
1992-05-03,26.39,-72.55,1080
1992-05-03,26.39,-72.55,2700
1992-05-03,27.1,-72.17,5940
1992-05-03,27.1,-72.17,1620
1992-05-03,29.27,-68.57,45896
1992-05-03,29.27,-68.57,15659
1992-05-04,27.97,-71.74,3780
1992-05-04,27.97,-71.74,2700
1992-05-04,28.3,-71.18,10799
1992-05-04,28.3,-71.18,8639
1992-05-04,29.92,-67.87,15659
1992-05-04,29.92,-67.87,37797
1992-05-04,30.43,-67.68,6599
1992-05-05,28.93,-70.54,1080
1992-05-05,28.93,-70.54,1620
1992-05-05,29.65,-69.72,28618
1992-05-05,29.65,-69.72,4860
1992-05-05,31.57,-67.18,7559
1992-05-05,31.57,-67.18,9719
1992-05-05,31.98,-66.37,8639
1992-05-05,31.98,-66.37,7019
1992-05-06,29.96,-68.44,17819
1992-05-06,29.96,-68.44,2700
1992-05-06,30.33,-67.79,56695
1992-05-06,30.33,-67.79,23218
1992-05-07,31,-66.49,10259
1992-05-07,31,-66.49,4860
1992-05-07,31.57,-65.83,4860
1992-05-07,31.57,-65.83,18898
1992-05-07,32.1,-64.95,13499
1992-05-07,32.1,-64.95,15119
1992-05-11,33.63,-64.68,1080
1992-05-11,33.63,-64.68,4320
1992-05-11,34.1,-64.92,17279
1992-05-11,34.1,-64.92,21598
1992-05-12,34.67,-65.48,21598
1992-05-12,34.67,-65.48,11339
1992-05-12,35.18,-65.78,2160
1992-05-12,35.18,-65.78,1080
1992-05-13,35.85,-65.93,540
1992-05-13,32.67,-64.48,2700
1992-05-13,32.67,-64.48,1080
1992-05-13,33.54,-64.24,3780
1992-05-13,33.54,-64.24,26458
1992-05-14,34.6,-63.75,2700
1992-05-14,35.47,-63.87,23758
1992-05-14,35.47,-63.87,5940
1992-05-14,38.15,-64.77,4320
1992-05-14,38.15,-64.77,4537
1992-05-15,36.24,-64.42,40497
1992-05-15,36.24,-64.42,36177
1992-05-15,37.73,-64.9,2454
1992-05-15,37.73,-64.9,3240
1992-05-15,38.73,-65.4,8099
1992-05-15,38.73,-65.4,0
1992-05-16,39.1,-64.55,1620
1992-05-16,39.1,-64.55,4860
1992-05-16,39.33,-65.77,8099
1992-05-16,39.33,-65.77,0
1992-05-16,39.76,-65,540
1992-05-16,39.76,-65,0
1992-05-16,40.18,-65.82,4320
1992-05-16,40.18,-65.82,0
1992-05-17,41.58,-66.63,0
1992-05-17,40.35,-65.54,540
1992-05-17,40.35,-65.54,0
1992-05-17,41.32,-66.1,0
1992-05-17,41.32,-66.1,2160
1992-05-18,42,-66.48,0
1992-05-18,42.33,-66.1,1080
1992-05-18,42.33,-66.1,4860
1992-05-18,42.43,-66.23,2700
1992-05-18,42.43,-66.23,0
1992-05-18,43.13,-65.17,2700
1992-05-18,43.13,-65.17,5400
1992-05-19,42.58,-65.77,0
1992-05-20,42.66,-64.39,540
1992-05-20,43.89,-64.4,22678
1992-05-20,43.89,-64.4,1620
1992-05-20,44.05,-64.37,4860
1992-05-20,44.05,-64.37,1620
1992-05-23,42.78,-66.57,0
1992-05-23,42.58,-65.43,0
1992-05-24,43.18,-67.98,0
1992-05-24,43.3,-68.65,0
1992-05-24,43.93,-64.54,0
1992-05-25,43.48,-69.66,0
1992-05-25,43.26,-66.17,1080
1992-05-25,43.26,-66.17,0
1992-05-26,43.48,-69.66,0
1992-05-28,43.82,-69.5,540
1992-05-28,43.82,-69.5,1080
1992-05-29,42.67,-69.32,8099
1992-05-29,42.67,-69.32,2700
1992-06-09,41.36,-71.05,1080
1992-06-09,41.36,-71.05,5940
1992-06-10,40.45,-69.42,1080
1992-06-10,40.45,-69.42,2700
1992-06-11,40.15,-69.48,0
1992-06-11,40.15,-69.48,1080
1992-06-12,41.23,-68.33,540
1992-06-12,41.24,-68.35,0
1992-06-19,41.12,-71.53,0
1992-06-19,41.12,-71.53,2700
1992-06-21,40.82,-71.02,0
1992-06-21,40.82,-71.02,1964
1992-06-21,41.37,-70.98,540
1992-06-21,41.37,-70.98,1620
1992-06-22,40.2,-70.5,0
1992-06-23,37.37,-69.42,10799
1992-06-23,37.37,-69.42,6479
1992-06-25,39.1,-69.52,7019
1992-06-25,39.1,-69.52,4860
1992-06-26,40.37,-68.75,0
1992-06-26,38.77,-69.1,14039
1992-06-26,39.77,-69.1,11879
1992-06-26,40.97,-68.65,1620
1992-06-26,40.97,-68.65,0
1992-07-15,42.33,-70.78,0
1992-07-16,40.45,-69.8,540
1992-07-17,41.25,-67.6,1080
1992-07-17,41.25,-67.6,1620
1992-07-17,41.7,-69.55,1080
1992-07-17,41.7,-69.55,0
1992-07-19,40.47,-63.92,1620
1992-07-19,41.03,-65.72,3240
1992-07-20,40.47,-63.68,0
1992-07-20,40.53,-62.1,540
1992-07-21,41.17,-59.23,540
1992-07-22,41.6,-56.83,491
1992-07-23,41.7,-54.15,10799
1992-07-25,42.23,-52.17,7559
1992-07-28,45.37,-51.95,1080
1992-07-28,45.38,-51.97,1080
1992-08-03,46.3,-52.95,0
1992-08-04,46.57,-54.1,1878
1992-08-04,46.75,-54.98,1620
1992-08-07,45.97,-56.8,1620
1992-08-07,47.27,-56.27,0
1992-08-08,45,-58.55,540
1992-08-08,45.33,-57.75,4320
1992-08-11,44.05,-61.03,5940
1992-08-12,44.22,-63.87,0
1992-08-15,43.27,-63.87,0
1992-08-15,43.1,-64.21,1080
1992-08-15,43.1,-64.21,0
1992-08-16,42.45,-64.54,0
1992-08-17,41.56,-65.07,945
1992-08-17,41.56,-65.07,0
1992-08-19,40.7,-70.12,1620
1992-08-19,42.61,-68.19,2160
1992-08-19,42.61,-68.19,1080
1992-08-20,40.57,-70.25,14579
1992-08-20,40.77,-70.08,540
1992-08-21,43.14,-68.8,0
1992-08-21,43.14,-68.8,540
1992-08-22,43.39,-68.81,3240
1992-08-22,43.39,-68.81,2700
1992-09-01,41.1,-68.92,0
1992-09-02,40.63,-69.88,540
1992-09-02,41.07,-70.62,2160
1992-10-15,40.85,-70.62,2699
1992-10-15,40.85,-70.62,1080
1992-10-15,40.95,-70.63,4320
1992-10-15,40.95,-70.63,0
1992-10-16,39.82,-69.08,0
1992-10-16,40.33,-69.9,0
1992-10-16,40.25,-70.15,24291
1992-10-16,40.25,-70.15,5405
1992-10-16,40.3,-70.18,0
1992-10-16,40.3,-70.18,540
1992-10-17,38.48,-67.45,2700
1992-10-17,38.48,-67.45,0
1992-10-17,39.03,-68.33,0
1992-10-17,39.03,-68.33,1080
1992-10-17,40.42,-67.55,0
1992-10-17,40.42,-67.55,2160
1992-10-18,40.78,-60.25,0
1992-10-18,37.43,-65.38,3780
1992-10-18,37.43,-65.38,0
1992-10-18,38.13,-66.2,0
1992-10-18,38.13,-66.2,1620
1992-10-20,38.2,-60.9,0
1992-10-21,33,-61.62,5940
1992-10-21,33.53,-61.62,2160
1992-10-21,36.3,-59.95,2039
1992-10-21,36.3,-59.95,0
1992-10-22,32.53,-60.62,1620
1992-10-22,32.53,-60.62,3780
1992-10-22,33.05,-60.87,12419
1992-10-22,33.07,-60.87,5940
1992-10-22,35.73,-59.45,18519
1992-10-22,35.73,-59.45,4723
1992-10-23,32.47,-60.18,4320
1992-10-23,34.12,-58.17,32397
1992-10-23,34.12,-58.17,8639
1992-10-23,35.05,-59.25,11398
1992-10-25,30.03,-59.88,24298
1992-10-25,30.03,-59.88,12959
1992-10-25,30.9,-60.48,22138
1992-10-25,30.9,-60.48,27538
1992-10-25,31.47,-55.68,10204
1992-10-25,31.47,-55.68,8528
1992-10-26,29.3,-59.37,8099
1992-10-26,28.73,-58.23,59935
1992-10-26,28.73,-58.23,16199
1992-10-26,29.67,-55.17,19978
1992-10-26,29.67,-55.17,7019
1992-10-26,30.45,-55.7,48605
1992-10-26,30.45,-55.7,34793
1992-10-27,27.32,-55.15,12000
1992-10-27,27.32,-55.15,3601
1992-10-27,27.78,-57.62,8099
1992-10-27,27.78,-57.62,14039
1992-10-27,28.17,-57.8,1080
1992-10-27,28.17,-57.8,0
1992-10-27,28.25,-55.02,45356
1992-10-27,28.25,-55.02,22138
1992-10-28,25.58,-56.28,864
1992-10-28,25.58,-56.28,6479
1992-10-28,25.93,-58,10259
1992-10-28,25.93,-58,9719
1992-10-28,26.05,-55.98,348
1992-10-28,26.05,-55.98,26995
1992-10-28,26.98,-57.8,7019
1992-10-28,26.98,-57.8,6479
1992-10-29,23.47,-58.37,2160
1992-10-29,23.47,-58.37,9179
1992-10-29,24.05,-58.13,12419
1992-10-29,24.05,-58.13,3240
1992-10-29,24.33,-57.2,1620
1992-10-29,24.33,-57.2,540
1992-10-29,24.9,-58.1,2160
1992-10-29,24.9,-58.1,1620
1992-10-30,21.82,-58.78,4799
1992-10-30,21.82,-58.78,2400
1992-10-30,22.4,-58.38,2700
1992-10-30,22.4,-58.38,4320
1992-10-30,23.53,-57.75,10799
1992-10-30,23.53,-57.75,675
1992-10-31,20.88,-59.15,10563
1992-10-31,20.88,-59.15,10198
1992-10-31,20.98,-59.33,10799
1992-10-31,20.98,-59.33,8639
1992-10-31,22.07,-59.27,1080
1992-11-01,19.57,-59.48,0
1992-11-01,17.92,-59.75,2571
1992-11-01,17.92,-59.75,2250
1992-11-01,18.53,-59.6,0
1992-11-01,18.53,-59.6,1080
1992-11-01,18.83,-59.35,1080
1992-11-01,18.83,-59.35,8639
1992-11-01,19.7,-59.35,1080
1992-11-01,19.7,-59.35,0
1992-11-02,16.08,-59.95,0
1992-11-02,17.03,-59.57,0
1992-11-02,16.57,-60.48,675
1992-11-02,16.57,-60.48,0
1992-11-02,17.8,-59.43,2160
1992-11-02,17.8,-59.43,0
1992-11-03,14.77,-60.55,0
1992-11-04,14.58,-61.33,1080
1992-11-04,14.58,-61.33,1620
1992-11-06,15,-61.4,540
1992-11-07,13.72,-60.68,0
1992-11-07,14.23,-61.18,0
1992-11-07,12.92,-61.08,720
1992-11-07,12.92,-61.08,8639
1992-11-08,13.35,-61.38,540
1992-11-09,11.72,-61.9,0
1992-11-09,12.32,-61.88,0
1992-11-18,14.85,-62.38,9001
1992-11-18,14.85,-62.38,0
1992-11-19,16.73,-63.68,0
1992-11-19,15.87,-63.03,0
1992-11-19,15.87,-63.03,1441
1992-11-20,17.3,-64.4,0
1992-11-20,17.3,-64.4,2160
1992-12-01,18.53,-64.4,0
1992-12-02,17.25,-64.35,15659
1992-12-03,16.8,-64.2,0
1992-12-03,17.22,-63.45,540
1992-12-04,15.23,-62.78,0
1992-12-04,15.83,-62.93,0
1992-12-04,16.48,-63.15,0
1992-12-05,13.65,-62.47,2160
1992-12-05,14.23,-62.67,0
1992-12-05,14.47,-62.6,1620
1992-12-05,15.08,-63.07,0
1992-12-06,12.67,-61.53,0
1992-12-06,13.25,-62,0
1992-12-09,12.73,-61.7,0
1992-12-10,12.2,-62.4,0
1992-12-11,10.88,-63.73,2160
1992-12-11,11.5,-63.38,0
1992-12-12,11.28,-63.53,0
1992-12-12,12.32,-68.08,0
1992-12-12,12.53,-67.98,1080
1992-12-13,10.55,-64.68,1620
1992-12-13,10.85,-64.43,0
1992-12-14,10.98,-65.1,14579
1992-12-16,12.93,-68.65,0
1992-12-16,13.25,-68.92,540
1992-12-17,11.3,-66.55,1080
1992-12-17,14.08,-69.03,0
1992-12-18,11.97,-68.07,2160
1992-12-18,14.9,-69.45,0
1992-12-18,15.57,-69.95,540
1992-12-20,18.08,-68.97,13499
1992-12-21,11.98,-68.22,2160
1992-12-21,18.08,-68.22,0
1992-12-21,18.43,-68.22,0
1992-12-22,12.22,-68.08,1080
1992-12-22,19.02,-68.55,1620
1992-12-23,14.07,-68.7,9719
1992-12-23,20.18,-69.92,0
1992-12-25,17.72,-69.2,0
1992-12-25,20.2,-70.38,540
1992-12-27,20.4,-71.57,540
1992-12-28,20.23,-70.08,0
1992-12-28,20.58,-70.17,0
1992-12-28,20.73,-69.95,0
1992-12-31,21.63,-76.23,2160
1993-01-01,20.13,-71.87,0
1993-01-01,21.97,-75.93,540
1993-01-02,20.65,-72.73,0
1993-01-03,20.93,-73.83,0
1993-01-03,21.37,-74.57,3780
1993-01-04,23.57,-81.78,0
1993-01-05,23.9,-81.73,0
1993-01-05,24.1,-81.77,0
1993-01-05,24.55,-76.03,4320
1993-01-05,25.9,-75.43,1620
1993-01-06,25.67,-76.07,1080
1993-01-06,25.82,-76.98,9179
1993-01-07,25.97,-77.97,540
1993-01-07,26.27,-78.67,0
1993-01-16,24.52,-82.67,0
1993-01-17,24.53,-83.35,0
1993-01-18,23.97,-82.68,540
1993-01-18,24.1,-83.18,0
1993-01-25,24.14,-82.83,0
1993-01-25,24.14,-82.83,1080
1993-01-25,24.42,-83.35,0
1993-01-25,24.42,-83.35,540
1993-01-26,25.01,-83.51,0
1993-01-26,25.01,-83.51,2700
1993-01-26,25.37,-82.42,0
1993-01-26,25.37,-82.42,1080
1993-01-28,23.74,-80.69,0
1993-01-28,23.98,-81.59,1620
1993-01-28,23.98,-81.59,540
1993-01-29,23.47,-80.3,0
1993-01-29,23.47,-80.3,1080
1993-02-10,25.85,-78.18,0
1993-02-10,26.17,-79.13,0
1993-02-10,26.25,-78.57,0
1993-02-11,25.92,-76.75,7559
1993-02-11,25.92,-76.75,24298
1993-02-12,25.75,-77.27,2160
1993-02-12,25.77,-77.28,1620
1993-02-12,26.13,-75.22,15119
1993-02-12,26.13,-75.22,1620
1993-02-13,25.27,-75.13,0
1993-02-13,25.58,-75.82,12601
1993-02-13,25.58,-75.82,5891
1993-02-14,25.27,-75.13,0
1993-02-14,24.43,-72.43,3240
1993-02-14,24.43,-72.43,1080
1993-02-15,22.9,-72.07,540
1993-02-15,24.62,-74.32,0
1993-02-15,24.62,-74.32,1080
1993-02-16,21.1,-72.87,0
1993-02-16,23.92,-74.23,0
1993-02-16,23.92,-74.23,540
1993-02-17,24.05,-74.05,1080
1993-02-17,24.05,-74.05,540
1993-02-18,18.75,-75.43,540
1993-02-18,18.75,-75.43,1080
1993-02-18,22.75,-72.42,3780
1993-02-18,23.47,-73.92,0
1993-02-18,23.47,-73.92,2160
1993-02-19,21,-72.92,0
1993-02-19,21,-72.92,540
1993-02-19,22.75,-72.42,0
1993-02-20,15.9,-74.97,0
1993-02-21,18.8,-74.97,0
1993-02-23,18.38,-76.15,540
1993-02-23,18.45,-76.48,540
1993-02-23,18.45,-76.48,0
1993-02-24,18.35,-76.23,1620
1993-02-24,18.35,-76.23,1080
1993-02-27,18.25,-76.2,540
1993-02-27,18.25,-76.2,0
1993-02-28,10.53,-75.92,0
1993-02-28,17.27,-76.03,0
1993-02-28,17.27,-76.03,10799
1993-03-01,11.95,-77.68,0
1993-03-01,11.95,-77.68,540
1993-03-01,15.48,-76.05,540
1993-03-01,15.48,-76.05,1620
1993-03-02,12.48,-78.37,0
1993-03-02,15.38,-76,1620
1993-03-03,13.92,-78.9,0
1993-03-03,15.82,-76.35,0
1993-03-03,15.82,-76.35,1620
1993-03-04,15.57,-78.98,0
1993-03-04,16.85,-77.25,1080
1993-03-04,16.85,-77.25,0
1993-03-05,16.1,-79.5,1620
1993-03-05,17.05,-78.02,540
1993-03-05,17.05,-78.02,1620
1993-03-06,17.65,-80.42,1080
1993-03-06,17.65,-80.42,0
1993-03-08,16.5,-82.18,0
1993-03-09,16.58,-84.12,3780
1993-03-09,16.58,-84.12,540
1993-03-10,16.22,-85.88,0
1993-03-29,16.45,-79.18,0
1993-03-29,26.17,-79.28,0
1993-03-29,26.23,-79.28,0
1993-03-30,25.98,-77.85,0
1993-03-30,26.05,-79.3,1080
1993-03-30,26.17,-79.02,0
1993-03-30,26.2,-78.47,3086
1993-03-30,26.2,-78.47,2160
1993-03-31,25.6,-77.58,0
1993-04-01,25.38,-77.55,4860
1993-04-01,25.38,-77.55,0
1993-04-01,25.65,-76.42,4860
1993-04-01,25.65,-76.42,2699
1993-04-02,25.9,-76.1,0
1993-04-02,25.9,-76.1,953
1993-04-03,25.53,-76.12,540
1993-04-03,25.53,-76.12,0
1993-04-22,25.97,-79.73,0
1993-04-23,25.97,-79.73,540
1993-05-05,26.41,-78.76,1028
1993-05-05,26.47,-79.28,0
1993-05-06,25.89,-77.39,0
1993-05-06,25.91,-78.23,540
1993-05-06,26.42,-77.91,0
1993-05-06,26.45,-78.7,3240
1993-05-07,25.6,-77.13,540
1993-05-07,25.65,-76.94,540
1993-05-07,25.87,-77.37,1080
1993-05-07,25.88,-77.38,0
1993-05-07,25.89,-77.37,0
1993-05-07,26.2,-78.25,3411
1993-05-07,26.2,-78.25,4320
1993-05-07,26.3,-78.37,540
1993-05-07,26.3,-78.37,1543
1993-05-08,25.95,-77.65,0
1993-05-08,25.3,-76.17,11436
1993-05-09,25.42,-76.28,11339
1993-05-09,25.42,-76.28,20764
1993-05-11,25.71,-75.96,3780
1993-05-12,25.92,-75.79,1620
1993-05-12,26,-75,5940
1993-05-12,26.4,-75.76,35097
1993-05-12,27.41,-74.76,4860
1993-05-13,23.78,-75.08,59589
1993-05-13,23.78,-75.08,112311
1993-05-14,24,-74.68,0
1993-05-14,24,-74.68,2315
1993-05-14,24.17,-74.63,1350
1993-05-14,24.17,-74.63,17819
1993-05-14,28.08,-73.64,0
1993-05-14,28.58,-72.84,24838
1993-05-15,24.75,-74.28,3780
1993-05-15,24.75,-74.28,5940
1993-05-15,25.25,-73.6,3494
1993-05-15,25.25,-73.6,22920
1993-05-15,29,-71.82,7559
1993-05-15,29.68,-70.36,47516
1993-05-16,23.23,-72.55,9823
1993-05-16,23.23,-72.55,20996
1993-05-16,25.83,-72.87,44595
1993-05-16,25.83,-72.87,64815
1993-05-16,26.17,-72.5,14855
1993-05-16,26.17,-72.5,45896
1993-05-16,29.69,-70.35,17279
1993-05-16,29.69,-70.36,64795
1993-05-16,29.69,-70.35,72354
1993-05-16,29.69,-70.36,79914
1993-05-17,26.5,-72.53,28817
1993-05-17,26.5,-72.53,19310
1993-05-18,26.87,-71.95,8778
1993-05-18,26.87,-71.95,21598
1993-05-18,27.47,-71.08,88553
1993-05-18,27.47,-71.08,26510
1993-05-19,28.08,-70.37,38337
1993-05-19,28.08,-70.37,43737
1993-06-21,41.72,-69.73,0
1993-06-21,41.77,-69.75,0
1993-06-23,40.16,-69.71,540
1993-06-25,41.3,-68.79,2160
1993-07-07,40.93,-70.42,2160
1993-07-08,41.28,-68.82,0
1993-07-23,43.35,-62.98,540
1993-07-23,43.35,-62.98,0
1993-07-28,43.28,-70.03,0
1993-08-07,41.47,-70.52,0
1993-08-08,41.18,-70.87,0
1993-08-08,40.77,-70.62,1080
1993-08-08,40.93,-70.42,0
1993-08-08,40.93,-70.42,1080
1993-08-08,41.18,-70.93,2700
1993-08-09,39.93,-71.15,540
1993-08-09,40.43,-71.12,0
1993-08-10,41.57,-69.4,0
1993-08-10,39.4,-70.6,0
1993-08-10,39.45,-70.68,540
1993-08-17,41.54,-70.73,0
1993-08-23,40.98,-70.45,2880
1993-08-24,40.08,-68.97,0
1993-08-25,40.88,-69.19,1080
1993-08-31,41.52,-70.81,0
1993-09-01,42.06,-70.3,0
1993-09-03,42.07,-70.52,0
1993-09-03,42.33,-70.43,0
1993-10-15,40.62,-71.52,0
1993-10-15,41.03,-71.07,0
1993-10-15,41.25,-71.25,1080
1993-10-15,41.25,-71.25,0
1993-10-15,41.4,-70.85,0
1993-10-16,40.02,-71.3,0
1993-10-16,40.62,-71,0
1993-10-16,40.63,-71,0
1993-10-16,40.67,-71.23,0
1993-10-16,40.67,-71.23,2700
1993-10-17,39.67,-70.42,1080
1993-10-17,39.67,-70.42,0
1993-10-18,38.18,-69.3,600
1993-10-18,38.18,-69.3,0
1993-10-19,38.38,-69.28,0
1993-10-19,37.8,-67.9,0
1993-10-19,37.8,-67.9,3600
1993-10-20,37.75,-66.67,7019
1993-10-21,36.87,-64.17,4320
1993-10-21,35.8,-63.25,22841
1993-10-21,35.8,-63.25,31317
1993-10-21,36.22,-65.38,9821
1993-10-21,36.22,-65.38,7855
1993-10-21,36.45,-63.43,20518
1993-10-21,36.45,-63.43,4320
1993-10-22,34.6,-65.2,24478
1993-10-22,34.6,-65.2,48583
1993-10-23,32.68,-62.07,14401
1993-10-23,32.68,-62.07,30603
1993-10-23,33.55,-61.18,48596
1993-10-23,33.55,-61.18,11339
1993-10-24,33.2,-60.55,540
1993-10-24,33.2,-60.55,2160
1993-10-24,33.38,-59.72,3780
1993-10-24,33.38,-59.72,4320
1993-10-25,30.43,-60.55,15302
1993-10-25,30.43,-60.55,8639
1993-10-26,27.92,-60.18,21058
1993-10-26,30.85,-58.87,22138
1993-10-26,30.85,-58.87,11879
1993-10-27,27.92,-60.18,5940
1993-10-28,25.4,-57.82,3240
1993-10-28,25.4,-57.82,540
1993-10-29,26.97,-58.23,2160
1993-10-29,26.97,-58.23,5400
1993-10-30,22.28,-58,24838
1993-10-30,22.28,-58,21598
1993-10-30,25.08,-58.22,5940
1993-10-30,25.08,-58.22,5400
1993-10-31,22.08,-58.53,3240
1993-10-31,22.08,-58.53,11339
1993-11-01,19.97,-58.73,1620
1993-11-01,19.97,-58.73,4320
1993-11-02,17.32,-59.93,0
1993-11-02,16.98,-60,0
1993-11-02,16.98,-60,540
1993-11-02,17.97,-59.03,0
1993-11-02,17.97,-59.03,2700
1993-11-03,15.53,-59.1,0
1993-11-03,15.53,-59.1,1080
1993-11-04,14.1,-60.78,0
1993-11-04,13.17,-59.67,2700
1993-11-04,13.17,-59.67,3240
1993-11-05,14.03,-61.08,1620
1993-11-06,14.03,-61.08,0
1993-11-08,11.38,-59.92,0
1993-11-09,13.85,-61.07,0
1993-11-09,13.85,-61.07,7019
1993-11-11,12.33,-61.82,0
1993-11-19,15.75,-62.5,0
1993-12-02,18.48,-64.25,0
1993-12-03,17.02,-63.43,540
1993-12-03,17.02,-63,982
1993-12-03,17.77,-63.78,0
1993-12-04,15.92,-63.08,0
1993-12-04,16.57,-63.37,0
1993-12-04,17.38,-63.38,0
1993-12-05,15.58,-62.67,720
1993-12-05,15.98,-62.9,0
1993-12-05,16.33,-62.88,0
1993-12-06,14.13,-61.93,0
1993-12-06,15.33,-62.15,1620
1993-12-06,15.33,-62.15,1800
1993-12-07,12.49,-61.68,0
1993-12-08,13.13,-61.12,0
1993-12-08,13.15,-61.1,0
1993-12-09,11.8,-61.38,0
1993-12-10,12.08,-62,0
1993-12-11,11.6,-63.87,0
1993-12-11,11.92,-62.17,0
1993-12-14,12.78,-61.72,0
1993-12-14,12.78,-61.72,540
1993-12-15,11.47,-66.6,720
1993-12-15,14.42,-62.08,0
1993-12-15,14.45,-62.08,0
1993-12-15,15.35,-62.1,7559
1993-12-15,15.37,-62.1,9604
1993-12-16,16.38,-62.83,0
1993-12-16,16.03,-62.37,540
1993-12-16,16.03,-62.37,0
1993-12-17,12.07,-67.95,540
1993-12-18,13.45,-61.73,0
1993-12-18,17.42,-65.3,0
1993-12-18,17.42,-66.22,0
1993-12-18,17.45,-66.22,0
1993-12-19,17.72,-66.9,772
1993-12-19,17.72,-66.9,0
1993-12-20,18.47,-67.82,0
1993-12-20,13.4,-69.05,0
1993-12-21,15.12,-70.97,0
1993-12-22,16.8,-72.77,0
1993-12-22,19.98,-70.37,0
1993-12-22,19.98,-70.37,6486
1993-12-23,18.38,-75.45,0
1993-12-23,17.97,-74.48,0
1993-12-29,21.28,-72.72,0
1993-12-30,19.52,-81.95,0
1993-12-31,21.05,-84.08,0
1993-12-31,22.68,-74.55,0
1994-01-02,24.43,-75.93,0
1994-01-03,25.85,-76.47,0
1994-01-15,24.05,-80.15,0
1994-01-15,24.1,-81.03,0
1994-01-25,26.13,-78.9,0
1994-01-25,26.25,-79.48,0
1994-01-26,26.73,-78.62,0
1994-01-28,25.55,-79.4,0
1994-02-09,27.5,-78.88,0
1994-02-09,27.35,-78.3,2703
1994-02-10,26.2,-79.13,0
1994-02-10,26.2,-79.13,1080
1994-02-10,26.27,-78.57,9189
1994-02-10,26.27,-78.57,1622
1994-02-10,27.25,-77.65,8639
1994-02-11,25.6,-77.67,5399
1994-02-11,25.6,-77.67,29698
1994-02-11,26.17,-78.13,0
1994-02-12,25.98,-76.2,900
1994-02-12,25.98,-76.2,2347
1994-02-13,26.32,-74.38,4320
1994-02-13,26.32,-74.38,0
1994-02-13,27.45,-72.9,9179
1994-02-17,22.85,-71.58,0
1994-02-18,21.45,-72.63,0
1994-02-18,24.35,-74.27,771
1994-02-19,23.2,-74.45,0
1994-02-20,23.25,-73.48,6944
1994-02-22,18.7,-76.65,19438
1994-02-22,18.72,-77.45,1080
1994-02-22,21.92,-73.48,1620
1994-02-25,18.27,-76.27,5400
1994-02-25,18.27,-76.27,0
1994-02-28,17.58,-79.45,2160
1994-02-28,18.7,-77.33,386
1994-02-28,18.7,-77.33,540
1994-03-01,20.35,-79.57,540
1994-03-01,20.35,-79.57,0
1994-03-02,17.22,-81.83,0
1994-03-03,19.68,-79.97,0
1994-03-03,19.82,-79.93,540
1994-03-05,16.4,-85.1,0
1994-03-05,17.47,-82.48,1350
1994-03-06,17.37,-82.47,8639
1994-03-07,16.2,-84.6,0
1994-03-25,26,-79.78,0
1994-03-26,26.27,-79.03,1080
1994-03-26,26.27,-79.03,0
1994-03-29,25.97,-75.73,24298
1994-03-29,26,-75.68,6479
1994-03-30,25.83,-73.38,540
1994-03-30,25.85,-73.37,2700
1994-03-31,25.6,-73.27,3756
1994-03-31,25.62,-73.25,2024
1994-04-02,22.97,-73.2,0
1994-04-02,22.97,-73.2,540
1994-04-02,24.23,-72.92,1080
1994-04-02,24.27,-72.9,4860
1994-04-06,19,-74.93,0
1994-04-06,19.08,-74.93,0
1994-04-10,17.47,-76.1,3780
1994-04-10,17.52,-76.1,5940
1994-04-11,17.03,-76.4,1620
